
client_275,59,59,59,29,0.0,0.0,0.4915254237288136,1.0,3.650264615259204e-05,1.0,0.3693070411682129,29
client_275,118,118,118,29,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.5,0.07370159323455185,1.0,3.46000337600708,29
client_49,21,21,21,10,0.0,0.0,0.47619047619047616,1.0,4.048284194975861e-05,1.0,0.12778925895690918,10
client_891,125,125,125,62,0.0,0.0,0.496,1.0,7.961635136219898e-05,1.0,0.9261190891265869,62
client_891,250,250,250,62,0.248,0.248,0.248,0.5,5.429472087747983,1.0,38.16623783111572,62
