client_id,requests_per_minute,requests_per_5_min,requests_per_hour,unique_hash_count,duplicate_ratio,pow_attempt_rate,hash_diversity,upload_to_query_ratio,inter_request_time_variance,burst_score,session_duration,cross_user_hash_overlap,is_anomaly,attack_label
request_logs_fiu:casa1,0,15000,15000,1528,0.8981333333333333,0.8981333333333333,0.10186666666666666,1528.0,2.7085275232895468e-06,0.0,4.735837772,0,True,ownership_fraud
request_logs_fiu:casa2,0,15000,15000,2255,0.8496666666666667,0.8496666666666667,0.15033333333333335,2255.0,1.4129092652963636e-06,0.0,2.4229331690003164,0,True,ownership_fraud
request_logs_fiu:casa3,0,15000,15000,2181,0.8546,0.8546,0.1454,1089.5,2.4245119257204585e-06,0.0,4.258584143011831,0,True,ownership_fraud
request_logs_fiu:casa4,0,15000,15000,3644,0.7565333333333333,0.7565333333333333,0.24293333333333333,53.507462686567166,2.0022143977986353e-06,0.0,3.4901216969883535,0,True,ownership_fraud
request_logs_fiu:casa5,0,15000,15000,2328,0.8448,0.8448,0.1552,2328.0,1.0993798637762722e-06,0.0,2.022894782014191,0,True,ownership_fraud
request_logs_fiu:casa6,0,15000,15000,1222,0.9185333333333333,0.9185333333333333,0.08146666666666667,1222.0,2.512643434727542e-06,0.0,4.426798454020172,0,True,ownership_fraud
request_logs_fiu:casa7,0,15000,15000,1319,0.9120666666666667,0.9120666666666667,0.08793333333333334,1318.0,2.470075730185541e-06,0.0,4.252227692981251,0,True,ownership_fraud
request_logs_fiu:casa8,0,13912,13912,1266,0.9072024151811385,0.9072024151811385,0.09100057504312824,15.766233766233766,2.204666320312947e-06,0.0,3.482664921088144,0,True,ownership_fraud
request_logs_fiu:casa9,0,15000,15000,6222,0.4622,0.4622,0.4148,0.9791462217860648,8.549117864776452e-06,0.0,17.055000204010867,0,False,normal
request_logs_fiu:casa9,0,8403,8403,3876,0.503034630489111,0.503034630489111,0.46126383434487683,1.6116322701688555,6.5233936908022044e-06,0.0,7.053821180015802,0,True,ownership_fraud
request_logs_fiu:homes10,0,15000,15000,3241,0.7683333333333333,0.7683333333333333,0.21606666666666666,13.126016260162602,8.84792892544495e-06,0.0,15.251660154084675,0,True,ownership_fraud
request_logs_fiu:homes10,0,5015,5015,1580,0.8514456630109671,0.8514456630109671,0.3150548354935194,11.416666666666666,9.088650146222943e-06,0.0,5.244115052046254,0,True,ownership_fraud
request_logs_fiu:homes11,0,15000,15000,3613,0.7582,0.7582,0.24086666666666667,12.141304347826088,3.23710970343667e-06,0.0,5.322340396000072,0,True,ownership_fraud
request_logs_fiu:homes12,0,15000,15000,3064,0.7924666666666667,0.7924666666666667,0.20426666666666668,58.86538461538461,9.730618431829015e-06,0.0,16.887443084968254,0,True,ownership_fraud
request_logs_fiu:homes12,0,5916,5916,1491,0.8661257606490872,0.8661257606490872,0.25202839756592293,45.588235294117645,1.002946196285721e-05,0.0,6.880196496960707,0,True,ownership_fraud
request_logs_fiu:homes13,0,15000,15000,3262,0.7809333333333334,0.7809333333333334,0.21746666666666667,116.35714285714286,9.393444769969879e-06,0.0,16.15932466404047,0,True,ownership_fraud
request_logs_fiu:homes13,0,6161,6161,1818,0.8146404804414867,0.8146404804414867,0.29508196721311475,125.88888888888889,8.75037824481546e-06,0.0,6.152402620995417,0,True,ownership_fraud
request_logs_fiu:homes14,0,15000,15000,3271,0.781,0.781,0.21806666666666666,30.285714285714285,2.6326497664594996e-06,0.0,4.381319847190753,0,True,ownership_fraud
request_logs_fiu:homes15,0,15000,15000,2640,0.824,0.824,0.176,1319.0,3.91231588207341e-06,0.0,6.444960780907422,0,True,ownership_fraud
request_logs_fiu:homes16,0,15000,15000,3775,0.7474666666666666,0.7474666666666666,0.25166666666666665,221.8235294117647,2.8579745504577817e-06,0.0,4.756665220018476,0,True,ownership_fraud
request_logs_fiu:homes17,0,15000,15000,3052,0.7962666666666667,0.7962666666666667,0.20346666666666666,610.2,1.450112522087382e-06,0.0,2.52122833696194,0,True,ownership_fraud
request_logs_fiu:homes18,0,15000,15000,2149,0.8567333333333333,0.8567333333333333,0.14326666666666665,2149.0,4.93939840148272e-06,0.0,8.153896623989567,0,True,ownership_fraud
request_logs_fiu:homes19,0,15000,15000,1871,0.8752666666666666,0.8752666666666666,0.12473333333333333,1870.0,4.510009894099542e-06,0.0,7.525276109110564,0,True,ownership_fraud
request_logs_fiu:homes1,0,15000,15000,3271,0.7818,0.7818,0.21806666666666666,1635.5,1.0563802918202086e-05,0.0,18.430827703792602,0,True,ownership_fraud
request_logs_fiu:homes1,0,6520,6520,1750,0.8662576687116564,0.8662576687116564,0.2684049079754601,872.0,1.1010368930899261e-05,0.0,8.423772774869576,0,True,ownership_fraud
request_logs_fiu:homes20,0,15000,15000,2194,0.8520666666666666,0.8520666666666666,0.14626666666666666,27.818181818181817,3.0520838230939443e-06,0.0,4.987377092940733,0,True,ownership_fraud
request_logs_fiu:homes21,0,15000,15000,6815,0.43593333333333334,0.43593333333333334,0.4543333333333333,1.2022384174908902,6.841442472589531e-06,0.0,13.691397805931047,0,False,normal
request_logs_fiu:homes21,0,6516,6516,3119,0.5139656230816452,0.5139656230816452,0.4786678944137508,1.822638146167558,4.306206810581884e-06,0.0,3.6880645868368447,0,True,ownership_fraud
request_logs_fiu:homes2,0,15000,15000,4218,0.7186666666666667,0.7186666666666667,0.2812,1405.6666666666667,1.0106919652019718e-05,0.0,17.523536199936643,0,True,ownership_fraud
